time,Ca_x,x_len,y_len,major_len,minor_len
48.9,-0.6107112948347038,1.9864633999999999,2.0682806,1.9863624246873068,2.0694625486571425
48.91,-0.6128503553112479,1.9763638000000001,2.0810607,1.9757036025518886,2.0822578622027548
48.92,-0.6149849343427333,1.9662153,2.0937488,1.9651049910019691,2.094956912162566
48.93,-0.6171150163201273,1.9560195,2.1063343999999997,1.9549018242713156,2.107548774833237
48.94,-0.6192405856672873,1.945778,2.1188063,1.9446577688981832,2.1200217742526357
48.95,-0.6213616268410679,1.9354922,2.1311530999999997,1.934640399425223,2.13236418928068
48.96,-0.6234781243314356,1.9251637000000001,2.1433633,1.924839260062847,2.1445642646506204
48.97,-0.6255900626615825,1.9147942,2.1554246,1.9150012585766323,2.1566094311165607
48.98,-0.6276974263880393,1.9043852000000001,2.1673252,1.905096283781813,2.168487676281345
48.99,-0.6298002001007884,1.8940852000000001,2.1790522,1.8951260643381804,2.1801860436105303
49.0,-0.6318983684233767,1.8839852000000001,2.1905935000000003,1.8850924884539517,2.1916924333738184
49.01,-0.6339919160130274,1.8739305000000002,2.2019366,1.8749972261400725,2.202994324212595
49.02,-0.636080827560753,1.8638226,2.213069,1.8648424899036793,2.2140794318280888
49.03,-0.6381650877914667,1.8536632,2.2239787,1.854630117049284,2.2249358944598354
49.04,-0.6402446814640944,1.8434542,2.2346538000000002,1.8443618726999398,2.2355516788868908
49.05,-0.642319593371686,1.8331978,2.2450831,1.8340398773838231,2.2459155054774373
49.06,-0.6443898083415264,1.8228959,2.2552561,1.823665875095397,2.256016719068337
49.07,-0.646455311235247,1.8125502,2.2651626,1.8132412614528541,2.265844818371191
49.08,-0.648516086948936,1.8030827999999999,2.2747944,1.802767650811597,2.2753909284125378
49.09,-0.6505721204132502,1.7938512000000002,2.2863534000000003,1.7932671937240872,2.2859014745893775
49.1,-0.6526233965935184,1.7845502,2.2997997,1.7840881262463726,2.2994424490928154
49.11,-0.6546699004898653,1.7751814000000001,2.313045,1.7748590174760466,2.312795956182818
49.12,-0.6567116171373071,1.7657464,2.3260712000000003,1.7655908740389576,2.3259511673855635
49.13,-0.6587485316058679,1.7562467000000002,2.3388598,1.756303234693469,2.338903509426657
49.14,-0.6607806290006877,1.730856,2.3478502,2.3460715838340684,1.7298304724843514
49.15,-0.6628078944621311,1.7205293,2.3595864,2.361831132736495,1.7188412974284142
49.16,-0.6648303131658947,1.7101294999999999,2.3750506,2.377528786069406,1.7084826889917992
49.17,-0.6668478703231221,1.6996672,2.3906405,2.393115957111566,1.6987560405934752
49.18,-0.6688605511804989,1.6891512,2.4060762,2.408548711759347,1.6889158786249183
49.19,-0.6708683410203737,1.6785901,2.4213172,2.423786785532707,1.678974464373951
49.2,-0.6728712251608592,1.667991,2.4363278,2.438794738452935,1.668942580928011
49.21,-0.6748691889559408,1.6573608,2.4510753000000003,2.453540031605095,1.6588307550749768
49.22,-0.6768622177955839,1.646966,2.4655308,2.467993977183176,1.648647863809657
49.23,-0.6788502971058401,1.6376768,2.4796677000000003,2.482130078561381,1.6384025112908438
49.24,-0.6808334123489549,1.628322,2.4934607,2.495923131934089,1.628102569820406
49.25,-0.6828115490234729,1.6188332,2.5068866,2.5093499305977813,1.6177554506155118
49.26,-0.6847846926643444,1.6092244999999998,2.5199228,2.5223878493390477,1.6073683219912644
49.27,-0.6867528288430311,1.5995085,2.5325473,2.5350148426218095,1.5969481122164262
49.28,-0.6887159431676118,1.5896973,2.5447389,2.5472096268537183,1.5873165082734246
49.29,-0.6906740212828868,1.5798019,2.5571639,2.5589516670910646,1.5779590001965214
49.3,-0.6926270488704842,1.5698327,2.57331,2.5711797737618993,1.5684770739575815
49.31,-0.6945750116489635,1.5597995,2.5891604,2.5870260964371052,1.558884113782181
49.32,-0.6965178953739204,1.5497117999999999,2.60468,2.60254089249403,1.5491918200648027
49.33,-0.6984556858380913,1.5405559,2.619833,2.617688525341836,1.5394120407758556
49.34,-0.7003883688714576,1.5318464999999999,2.6345831,2.632432890461366,1.5295553654576355
49.35,-0.7023159303413442,1.5229725,2.648893,2.646736855158409,1.519632634247623
49.36,-0.7042383561525344,1.5139456,2.6627253,2.660563187785958,1.509740481563428
49.37,-0.7061556322473607,1.5047768,2.6760414,2.6738733825619816,1.5004903966629681
49.38,-0.7080677446058142,1.4954766,2.6888025,2.6866287800279194,1.4911891521360259
49.39,-0.7099746792456456,1.4860552,2.70097,2.6987910489451536,1.4817680785600755
49.4,-0.7118764222224674,1.4765225,2.7125052,2.7103215921036146,1.4722371733328492
49.41,-0.7137729596298548,1.4668881,2.7233704999999997,2.721182866001305,1.4626060260639344
49.42,-0.7156642775994532,1.4571619999999998,2.7335298000000003,2.7313387789947843,1.4528845158802368
49.43,-0.7175503623010677,1.4473544,2.7429492,2.7407554401926735,1.4430827074438235
49.44,-0.7194311999427767,1.4374755,2.7515977,2.7494018426938434,1.4332106191140948
49.45,-0.7213067767710258,1.4275358,2.7594478999999996,2.757250638370931,1.4232786684600356
49.46,-0.7231770790707305,1.4175464,2.7664775,2.7642797306220124,1.4132981542581202
49.47,-0.7250420931653757,1.4075190000000002,2.7726693,2.7704719228958243,1.4032805777348012
49.48,-0.7269018054171165,1.3974658,2.7786030999999998,2.779544343831711,1.3932380152600414
49.49,-0.7287562022268773,1.3873998,2.7891633000000002,2.791012000727382,1.3831834496562538
49.5,-0.7306052700344514,1.3773345,2.7997994999999998,2.8016496719034807,1.3731305412118262
49.51,-0.7324489953186005,1.3672845,2.8095554,2.8114065681592866,1.3630940954295432
49.52,-0.7342873645971532,1.3572649,2.8272126,2.8273492950071955,1.353089566646712
49.53,-0.7361203644271034,1.3472912,2.8470511,2.8471870746045136,1.3431328699842868
49.54,-0.7379479814047092,1.3373798,2.8668576,2.8669928767922044,1.3332409356481363
49.55,-0.7397702021655906,1.3275473,2.8865981,2.886732686751169,1.3234309278863066
49.56,-0.7415870133848271,1.3178108000000002,2.9062356,2.906369490129291,1.3142859037500099
49.57,-0.7433984017770553,1.3081871,2.9257308,2.925863969185646,1.3055508459136687
49.58,-0.745204354096566,1.2986933,2.9450417,2.9451741084966816,1.2978405613288848
49.59,-0.7470048571374025,1.2903881,2.9641243,2.964255894768589,1.2905249128276455
49.6,-0.7487998977334507,1.2828564,2.9829328,2.9830635182205416,1.2834619180951155
49.61,-0.7505894627585474,1.2765099,3.0014203000000004,3.001550072047012,1.2766597508567188
49.62,-0.7523735391265652,1.270457,3.0195398,3.0196685523138047,1.2701257049352828
49.63,-0.7541521137915128,1.2647011,3.0372439,3.0373715623121997,1.2648962884837096
49.64,-0.7559251737476304,1.2594283,3.0544867,3.054613205455806,1.2602464511298659
49.65,-0.7576927060294839,1.255528,3.0712249,3.071350192159132,1.2559111325449592
49.66,-0.7594546977120591,1.2519439,3.0874182,3.087542230597589,1.2518865196277087
49.67,-0.7612111359108621,1.2486686,3.1030309000000003,3.103153634408968,1.2483300186619932
49.68,-0.7629620077820013,1.2456919000000002,3.1180335,3.118154914672554,1.2459915528959145
49.69,-0.7647073005222935,1.2439137,3.1324024,3.1325224838069587,1.2439464510393003
49.7,-0.7664470013693516,1.242446,3.1461219,3.146240650400306,1.2423274654476661
49.71,-0.7681810976016789,1.2413864000000001,3.1591842,3.1593016234748728,1.2414751948140572
49.72,-0.769909576538762,1.2409261,3.1715891000000003,3.1717052075336825,1.2410270974039002
49.73,-0.7716324255411643,1.2407879,3.1833444,3.183459205823654,1.2409166681987691
49.74,-0.7733496320106173,1.2408818,3.1944639,3.194577419355544,1.2410082400007845
49.75,-0.7750611833901139,1.2411541000000001,3.2049684999999997,3.205080747577477,1.2412783139277062
49.76,-0.7767670671639991,1.2415819,3.2148830999999998,3.21499408881819,1.2417039879949048
49.77,-0.7784672708580623,1.2421431,3.224236,3.2243457409512146,1.2422631574476524
49.78,-0.7801617820396284,1.242817,3.2330576,3.2331661003984715,1.2429351151031198
49.79,-0.7818505883176482,1.2435847,3.2413796,3.241486865590513,1.2437009548012417
49.8,-0.7835336773427898,1.2444286,3.2492341,3.2493401335188583,1.2445430675863087
49.81,-0.7852110368075282,1.2453335,3.2566522,3.2567570027141857,1.2454462456717654
49.82,-0.7868826544462357,1.2462857,3.2636640000000003,3.263767572615672,1.2463967830196252
49.83,-0.7885485180352717,1.2472734,3.2702986000000003,3.2704009429476137,1.247382872529227
49.84,-0.7902086153930724,1.2482863000000002,3.2765831,3.2766842135092538,1.248394208391098
49.85,-0.7918629343802357,1.2493154,3.2825426,3.282642484808623,1.249421785385715
49.86,-0.7935114628996196,1.2503535000000001,3.2882005999999997,3.288299259045276,1.2504584002084274
49.87,-0.7951541888964205,1.2513942999999998,3.2935789,3.293676336174074,1.2514977484021603
49.88,-0.7967911003582667,1.2524324999999998,3.2986971,3.2987933188717715,1.2525345280232676
49.89,-0.798422185315305,1.2534638999999999,3.3035734999999997,3.3036685060955246,1.2535645336251637
49.9,-0.8000474318402883,1.2544849999999999,3.3082246,3.3083184016513014,1.254584266356955
49.91,-0.8016668280486616,1.255493,3.3126658,3.312758406089981,1.2555909228354478
49.92,-0.8032803620986547,1.2564855000000001,3.3169108,3.317002220427542,1.2565821020034487
49.93,-0.8048880221913577,1.257461,3.3209720000000003,3.3210622458300456,1.257556302423334
49.94,-0.8064897965708178,1.2584176999999999,3.3248613000000002,3.3249503836865353,1.2585117235467358
49.95,-0.8080856735241205,1.2593549,3.3285891999999997,3.328677134806499,1.2594476644247152
49.96,-0.8096756413814759,1.2602717,3.3321657,3.3322524993864375,1.2603632236768911
49.97,-0.811259688516304,1.2611678,3.3355994,3.335685079104308,1.2612581016564506
49.98,-0.8128378033453202,1.2620426999999999,3.3388988,3.338983373652189,1.2621317974012274
49.99,-0.8144099743286193,1.2628963,3.3420714,3.3421548838020083,1.2629842104316973
50.0,-0.8159761899697605,1.2637285999999999,3.3451242,3.34520660976615,1.2638153404674775
50.01,-0.817536438815851,1.2645396,3.3480635999999997,3.3481449513750774,1.264625186838265
50.02,-0.8190907094576302,1.2653295,3.3508957,3.350976010080471,1.2654139497533596
50.03,-0.8206389905295527,1.2660987000000001,3.353626,3.353705284404218,1.266182027942671
50.04,-0.8221812707098717,1.2668472,3.3562597,3.356337975178225,1.266929421302168
50.05,-0.8237175387207216,1.2675757,3.3588014,3.358878682440876,1.2676568298796183
50.06,-0.8252477833282008,1.2682845999999999,3.3612557,3.36133200571844,1.2683646520277227
50.07,-0.8267719933424533,1.2689740999999999,3.3636268,3.3637021453366187,1.2690530886499136
50.08,-0.828290157617751,1.2696447,3.3659185,3.36599290135955,1.269722639585578
50.09,-0.8298022650525761,1.2702968000000001,3.3681345,3.3682079724765153,1.2703737023290838
50.1,-0.8313083045896971,1.270931,3.3702781,3.3703506595290316,1.2710068771046674
50.11,-0.8328082652162596,1.2715477000000002,3.3723527000000004,3.372424361604141,1.2716225637986445
50.12,-0.8343021359638575,1.2721472,3.374361,3.3744317795321566,1.2722210623393715
50.13,-0.8357899059086172,1.2727299,3.3763061,3.3763760121423516,1.2728027708175937
50.14,-0.8372715641712773,1.2732966000000001,3.3781904000000003,3.3782594592741892,1.2733684894249986
50.15,-0.8387470999172678,1.2738475999999999,3.3800165,3.380084721396587,1.2739185173318748
50.16,-0.8402165023567884,1.2743834,3.3817868,3.3818541978657635,1.274453355008117
50.17,-0.8416797607448919,1.2749044999999999,3.3835033,3.3835698878606726,1.2749734983513799
50.18,-0.843136864381554,1.2754111,3.3851682,3.3852339921046006,1.275479150036674
50.19,-0.8445878026117604,1.2759037,3.3867837,3.386848709898235,1.2759708079065541
50.2,-0.84603256482558,1.2763827,3.3883514999999997,3.388415740931377,1.2764488710481374
50.21,-0.8474711404582438,1.2768486000000001,3.3898733,3.3899367851714968,1.2769138368937885
50.22,-0.8489035189902218,1.2773017,3.3913509,3.3914136422766283,1.2773660066332209
50.23,-0.8503296899473001,1.2777424,3.3927859,3.39284791192706,1.2778057792654716
50.24,-0.8517496429006576,1.278171,3.3941799,3.394241194040137,1.278233451591704
50.25,-0.8531633674669418,1.2785879,3.3955341,3.3955946881519017,1.2786494207195132
50.26,-0.8545708533083454,1.2789934,3.3968502000000003,3.396910094411708,1.2790539878556442
50.27,-0.8559720901326814,1.2793878,3.3981293,3.3981885124138596,1.279447449625644
50.28,-0.8573670676934584,1.2797714999999998,3.3993726,3.3994311415379865,1.279830201757676
50.29,-0.8587557757899557,1.2801449,3.4005815,3.4006393817580918,1.2802026451017166
50.3,-0.8601382042672977,1.2805081,3.401757,3.401814233011481,1.2805648764857207
50.31,-0.8615143430165287,1.2807385,3.4037556,3.4037697327677185,1.4582954426484118
50.32,-0.862884181974686,1.2811794,3.4043436,3.4043574244132024,1.4589814432821886
50.33,-0.8642477111248739,1.2816095,3.4049187,3.404932231218181,1.459644543469118
50.34,-0.8656049204963379,1.2820277999999998,3.4054865999999997,3.4054998512997474,1.4602862437611008
50.35,-0.8669558001645331,1.2824338,3.4060495,3.4060624823398573,1.460908044010571
50.36,-0.8683003402512058,1.2828276,3.4066087,3.4066214232325507,1.461511244327425
50.37,-0.8696385309244564,1.2832089999999998,3.4071648,3.4071772719700197,1.462097444927181
50.38,-0.8709703623988163,1.2835781,3.407718,3.407730228018533,1.4626676452606473
50.39,-0.8722958249353181,1.2839349,3.4082684,3.4082803903595513,1.4632228456466154
50.4,-0.873614908841567,1.2842795,3.4088158,3.4088275582050414,1.4637637459562338
50.41,-0.8749276044718111,1.2846119,3.4093603000000003,3.4093718313380386,1.4642912462581958
50.42,-0.8762339022270157,1.2849324,3.4099015,3.4099128090685067,1.4648059466246504
50.43,-0.8775337925549253,1.2852412000000002,3.4104393,3.410450390906716,1.4653080470315505
50.44,-0.8788272659501417,1.2855385,3.4109732,3.4109840768048576,1.4657979472361387
50.45,-0.8801143129541898,1.2858247,3.4115033,3.4115139662040153,1.4662760475811627
50.46,-0.8813949241555871,1.2861,3.4120291,3.4120395590585577,1.4667426478429344
50.47,-0.8826690901899122,1.2863647,3.4125506000000003,3.4125608552638065,1.4671978483341708
50.48,-0.8839368017398745,1.2866191,3.4130672,3.4130772548357644,1.4676417488940554
50.49,-0.8851980495353811,1.2868638,3.4135787,3.413588557305049,1.4680748493043168
50.5,-0.886452824353605,1.287099,3.4140851000000003,3.4140947630373226,1.4684969498897265
50.51,-0.887701117019053,1.2873250999999999,3.4145861,3.4145955718142442,1.4689085503695365
50.52,-0.8889429184036319,1.2875425,3.4150814,3.415090683338365,1.4693095506477323
50.53,-0.8901782194267163,1.2877515000000002,3.4155709,3.415579997675401,1.469700251333737
50.54,-0.8914070110552139,1.2879524,3.4160543,3.416063214897725,1.4700806516591707
50.55,-0.8926292843036325,1.2881458000000001,3.4165316,3.4165403348956254,1.470451152121092
50.56,-0.8938450302341452,1.2883317,3.4170027,3.4170112573288796,1.470811752629242
50.57,-0.8950542399566558,1.2885107,3.4174672,3.417475582468481,1.4711627530505416
50.58,-0.8962569046288638,1.2886831,3.4179253000000003,3.417933510479198,1.4715042531864642
50.59,-0.89745301545633,1.2888491,3.4183767,3.4183847406243033,1.471836353702852
50.6,-0.898642563692537,1.289009,3.4188214,3.4188292739998483,1.4721594541970684
50.61,-0.8998255406389606,1.2891631000000001,3.4192594,3.4192671094687923,1.4724736545399844
50.62,-0.9010019376451257,1.2893116999999998,3.4196904999999997,3.4196980476292262,1.472778954881911
50.63,-0.9021717461086738,1.289455,3.4201147,3.420122087912645,1.4730758553933623
50.64,-0.9033349574754245,1.2895933,3.420532,3.420539230926842,1.4733642558084405
50.65,-0.9044915632394388,1.2897267000000001,3.4209424,3.420949476606163,1.473644556182698
50.66,-0.90564155494308,1.2898556,3.4213458,3.4213527239256694,1.4739168565220306
50.67,-0.9067849241770795,1.2899801,3.4217421999999997,3.421748974224501,1.4741814569615426
50.68,-0.9079216625805906,1.2901004,3.4221316,3.4221382265037397,1.4744383574081315
50.69,-0.9090517618412577,1.2902168,3.4225141,3.4225205809287056,1.4746878575600073
50.7,-0.9101752136952723,1.2903292999999998,3.4228897,3.4228960379340614,1.4749301578684066
50.71,-0.9112920099274355,1.2904382,3.4232584,3.423264596784673,1.4751654582310167
50.72,-0.912402142371217,1.2905435,3.4236204,3.4236264578295095,1.4753939583503728
50.73,-0.9135056029088151,1.2906450999999999,3.4239756,3.423981521107125,1.475615758840175
50.74,-0.9146023834712164,1.2907435999999999,3.4243242,3.424329986741789,1.4758310590689727
50.75,-0.9156924760382545,1.2908392,3.424666,3.424671654161969,1.4760400593535967
50.76,-0.9167758726386688,1.2909318,3.4250015,3.425007023662437,1.4762429597768532
50.77,-0.9178525653501625,1.2910214999999998,3.4253302999999997,3.4253356949442377,1.4764397600978607
50.78,-0.9189225462994608,1.2911085,3.4256528,3.425658068385665,1.4766309604169336
50.79,-0.9199858076623686,1.291193,3.4259689,3.4259740437457005,1.4768164609472942
50.8,-0.9210423416638271,1.2912749,3.4262788,3.4262838207073782,1.4769964613098967
50.81,-0.9220921405779717,1.2913544,3.4265825000000003,3.426587399596707,1.4771710615881966
50.82,-0.9231351967281872,1.2914316000000001,3.4268802000000003,3.426884980858991,1.477340562051253
50.83,-0.9241715024871652,1.2915063999999998,3.4271718,3.4271764634454525,1.4775050623938684
50.84,-0.9252010502769594,1.2915790999999999,3.4274575,3.4274620480357796,1.4776647627692363
50.85,-0.9262238325690386,1.2916496,3.4277376,3.427742034266669,1.4778195632305349
50.86,-0.927239841884348,1.2917182,3.4280118,3.428016122111127,1.477969963676494
50.87,-0.9282490707933572,1.2917847,3.4282805,3.4282847116993054,1.4781157640674514
50.88,-0.9292515119161179,1.2918494,3.4285437,3.4285478029787146,1.4782573644245858
50.89,-0.9302471579223174,1.2919122,3.4288014,3.428805395812717,1.4783946648733277
50.9,-0.9312360015313317,1.2919733,3.4290539,3.4290577903120028,1.4785279652883903
50.91,-0.9322180355122787,1.2920327,3.4293012000000003,3.42930498632644,1.4786572657901358
50.92,-0.933193252684074,1.2920903,3.4295432999999997,3.429546983931402,1.478782866362431
50.93,-0.9341616459154771,1.2921463,3.4297806,3.429784182695966,1.4789045667304612
50.94,-0.9351232081251495,1.2922007,3.4300129,3.430016383553175,1.4790227671988294
50.95,-0.936077932281704,1.2922536999999998,3.4302403000000004,3.430243685604422,1.4791374676099496
50.96,-0.9370258114037563,1.2923051,3.4304631,3.4304663891523646,1.479248668072418
50.97,-0.937966838559976,1.2923551999999998,3.4306813,3.4306844939388306,1.479356668552732
50.98,-0.9389010068691378,1.2924038,3.4308949,3.4308980000958,1.4794614689185783
50.99,-0.9398283095001712,1.292451,3.4311040999999998,3.4311071073512576,1.4795631694692486
51.0,-0.9407487396722105,1.2924969,3.431309,3.4313119158751437,1.4796619698787756
51.01,-0.9416622906546451,1.2925415,3.4315097000000003,3.4315125258420007,1.4797577703449032
51.02,-0.942568955767168,1.2925849999999999,3.4317061000000004,3.4317088370678297,1.4798507709144766
51.03,-0.9434687283798248,1.2926272,3.4318985,3.4319011492707148,1.4799409715386254
51.04,-0.9443616019130622,1.2926682999999999,3.432087,3.432089562799498,1.480028572064962
51.05,-0.9452475698377761,1.2927083000000001,3.4322714999999997,3.4322739776974434,1.4801135724884396
51.06,-0.9461266256753599,1.2927472,3.4324523,3.432454693539318,1.4801960730595134
51.07,-0.9469987629977507,1.2927849999999999,3.4326293,3.432631610725152,1.4802761735686079
51.08,-0.9478639754274774,1.2928218,3.4328027,3.43280492893839,1.4803539742090481
51.09,-0.9487222566377073,1.2928574,3.4329726000000003,3.432974748051647,1.4804293745928936
51.1,-0.9495736003522899,1.2928922,3.4331389,3.4331409687891394,1.4805026752163077
51.11,-0.9504180003458081,1.292926,3.4333017999999997,3.433303790231271,1.4805737757916781
51.12,-0.9512554504436184,1.2929588,3.4334615,3.4334634127136177,1.480642876355137
51.13,-0.9520859445218984,1.2929909,3.4336179,3.4336197363971106,1.4807098769179845
51.14,-0.9529094765076918,1.2930218,3.4337711,3.4337728607181024,1.4807748774257306
51.15,-0.9537260403789518,1.2930521000000001,3.4339212000000003,3.4339228860639834,1.4808381780705049
51.16,-0.9545356301645855,1.2930815,3.4340683,3.4340699126289245,1.4808994786206764
51.17,-0.9553382399445,1.2931101,3.4342123,3.4342138398682143,1.480958979205047
51.18,-0.9561338638496398,1.2931379,3.4343536,3.4343550679334216,1.4810168797306247
51.19,-0.9569224960620358,1.2931650000000001,3.4344919000000003,3.4344932975796585,1.4810730803928451
51.2,-0.9577041308148446,1.2931913,3.4346275000000004,3.4346288274510126,1.4811275808088382
51.21,-0.9584787623923918,1.2932168,3.4347604,3.434761658244679,1.4811805814412473
51.22,-0.9592463851302133,1.2932416999999998,3.4348907,3.4348918902019747,1.4812319821798794
51.23,-0.9600069934150965,1.2932659,3.4350183000000003,3.4350194228710533,1.4812818828638301
51.24,-0.9607605816851225,1.2932894,3.4351434000000003,3.4351444564208315,1.481330483481472
51.25,-0.9615071444297053,1.2933122,3.4352660999999998,3.435267090702272,1.4813775841705252
51.26,-0.962246676189633,1.2933345,3.4353863000000002,3.4353872257211915,1.4814233848082217
51.27,-0.9629791715571077,1.2933561999999998,3.4355041999999996,3.43550506146047,1.4814677856361678
51.28,-0.9637046251757847,1.2933770999999998,3.4356198,3.435620598046212,1.4815108863469186
51.29,-0.9644230317408117,1.2933976,3.4357332,3.4357339353961627,1.481552786981855
51.3,-0.9651343859988679,1.2934174,3.4358444,3.435845073214458,1.481593587773839
51.31,-0.9658386827482023,1.2934367,3.4359534,3.435954012017662,1.481633188621677
51.32,-0.9665359168386715,1.2934556,3.4360603000000003,3.436060851410569,1.4816715894223251
51.33,-0.9672260831717774,1.2934739,3.4361652,3.4361656917325174,1.4817088900302702
51.34,-0.9679091767007053,1.2934915999999999,3.4362681,3.4362685327208204,1.4817451908596233
51.35,-0.9685851924303583,1.2935089,3.436369,3.4363693740837427,1.4817804916549715
51.36,-0.9692541254173983,1.2935257,3.4364679999999996,3.436468316433723,1.4818146924852638
51.37,-0.9699159707702776,1.293542,3.4365651,3.436565359379662,1.481847993289209
51.38,-0.970570723649277,1.2935579000000001,3.4366605000000003,3.436660702775366,1.4818802940300153
51.39,-0.9712183792665409,1.2935734,3.436754,3.4367541468827967,1.4819116948518782
51.4,-0.9718589328861121,1.2935885,3.4368457,3.436845791571578,1.4819421957181556
51.41,-0.9724923798239661,1.293603,3.4369359,3.4369359369825676,1.4819718965239157
51.42,-0.9731187154480471,1.2936173,3.4370243,3.4370242828348294,1.4820007973834946
51.43,-0.9737379351782985,1.2936311,3.4371111,3.4371110291723252,1.4820287983450693
51.44,-0.9743500344866999,1.2936445,3.4371963,3.437196176137909,1.4820559990300577
51.45,-0.974955008897298,1.2936576,3.4372799,3.4372797238875767,1.4820824998955
51.46,-0.9755528539862405,1.2936705000000002,3.4373620999999996,3.43736187203739,1.4821082008750257
51.47,-0.9761435653818076,1.293683,3.4374427,3.4374424209080727,1.48213320175104
51.48,-0.9767271387644447,1.2936977,3.4375786,3.437579192663966,1.48215092811092
51.49,-0.9773035698667935,1.2937257,3.4375339,3.4375344847056635,1.4821989368913482
51.5,-0.9778728544737232,1.2937588,3.4374952,3.4374957773807577,1.4822425454118546
51.51,-0.9784349884223617,1.293794,3.4374632,3.4374637699065755,1.4822825539309141
51.52,-0.9789899676021258,1.2938296999999999,3.4374376,3.4374381622779344,1.4823197622184274
51.53,-0.9795377879547511,1.2938651,3.4374184999999997,3.4374190539424845,1.4823545701803282
51.54,-0.9800784454743221,1.2938995,3.4374056,3.437406145383555,1.4823875781732947
51.55,-0.9806119362073011,1.2939327999999999,3.4373984,3.4373989361876007,1.4824190858793278
51.56,-0.9811382562525574,1.2939645,3.4373968,3.437397326413839,1.4824494936024126
51.57,-0.9816574017613952,1.2939948000000001,3.4374005,3.437401015742986,1.4824788010766312
51.58,-0.9821693689375828,1.2940234,3.4374089000000003,3.4374094048726516,1.4825073085590152
51.59,-0.98267415403738,1.2940504,3.4374217,3.437422192836065,1.4825351158918454
51.6,-0.9831717533695638,1.2940759000000002,3.4374385,3.437438980595342,1.4825622231039648
51.61,-0.9836621632954586,1.2940996999999999,3.437459,3.4374594675423418,1.4825887303517502
51.62,-0.9841453802289605,1.294122,3.4374827999999997,3.437483254080745,1.482614737509024
51.63,-0.9846214006365636,1.2941430999999999,3.4375096,3.437510039987528,1.4826400446993546
51.64,-0.9850902210373866,1.2941626,3.4375391000000004,3.4375395249952776,1.4826648517460774
51.65,-0.9855518380031983,1.2941807,3.4375711,3.4375715095706507,1.482689058512811
51.66,-0.9860062481584417,1.2941974,3.4376053,3.437605693755083,1.4827125652075808
51.67,-0.9864534481802606,1.2942125,3.4376415,3.4376418773137303,1.4827355717959163
51.68,-0.9868934347985208,1.2942266999999998,3.4376792,3.437679560658496,1.4827580783861982
51.69,-0.9873262047958371,1.2942396,3.4377184,3.437718743465588,1.4827797847124584
51.7,-0.9877517550075952,1.2942517,3.4377589,3.4377592252261957,1.4828009911164792
51.71,-0.9881700823219753,1.2942627,3.4378005,3.43780080737929,1.4828213975200455
51.72,-0.9885811836799748,1.2942729,3.4378431000000003,3.4378433888515696,1.4828414038226976
51.73,-0.9889850560754305,1.2942822,3.4378864,3.437886669914082,1.4828606100362745
51.74,-0.9893816965550408,1.2942907,3.4379306,3.437930850509508,1.4828793161876617
51.75,-0.989771102218387,1.2942984,3.4379753,3.4379755311544127,1.4828971222845984
51.76,-0.9901532702179553,1.2943055,3.4380205999999998,3.438020811313786,1.482914428148098
51.77,-0.9905281977591562,1.2943118,3.438066,3.4380661908082275,1.4829311341511793
51.78,-0.9908958821003465,1.2943173,3.4381117999999997,3.438111970524699,1.4829472399368808
51.79,-0.9912563205528483,1.2943224,3.4381577,3.4381578494020735,1.4829626455552418
51.8,-0.9916095104809689,1.294327,3.4382038,3.4382039284505748,1.482977351172
51.81,-0.9919554493020205,1.2943313,3.43825,3.438250107044033,1.4829915569308298
51.82,-0.9922941344863384,1.2943352,3.4382961,3.438296185204025,1.4830050624364248
51.83,-0.9926255635573001,1.2943387,3.438342,3.4383420634090767,1.4830180678804403
51.84,-0.9929497340913432,1.2943418,3.4383878,3.438387841444583,1.483030473412993
51.85,-0.9932666437179823,1.2943444999999998,3.4384332,3.4384332190975635,1.483042478925647
51.86,-0.9935762901198284,1.2943468,3.4384786,3.4384785967018976,1.4830536843472677
51.87,-0.9938786710326036,1.2943489,3.4385236,3.4385235742883262,1.4830644895827805
51.88,-0.9941737842451589,1.2943506999999999,3.4385683,3.4385682516469895,1.4830747948850405
51.89,-0.9944616275994902,1.2943522,3.4386127,3.438612628550092,1.4830844002579173
51.9,-0.9947421989907537,1.2943533999999999,3.4386566,3.438656505818903,1.4830938054066038
51.91,-0.9950154963672816,1.2943547,3.4387002,3.4387000828477676,1.4831025106740405
51.92,-0.9952815177305977,1.2943557,3.4387433,3.4387431597549813,1.4831108157644266
51.93,-0.9955402611354304,1.2943565000000001,3.438786,3.438785836498103,1.48311872097652
51.94,-0.9957917246897283,1.294357,3.4388283,3.4388281130113096,1.4831261260611495
51.95,-0.9960359065546738,1.2943575,3.4388701,3.438869889582617,1.4831332310288983
51.96,-0.9962728049446962,1.2943577,3.4389114,3.438911165936063,1.4831398360683563
51.97,-0.9965024181274851,1.2943578,3.4389521,3.438951842120125,1.4831460411411248
51.98,-0.9967247444240025,1.2943578,3.4389923,3.4389920186567595,1.483152045901619
51.99,-0.996939782208496,1.2943577,3.439032,3.4390316947594055,1.483157550930851
52.0,-0.9971475299085099,1.2943574,3.4390713,3.4390709711960232,1.4831627557830809
52.01,-0.9973479860048968,1.294357,3.4391100000000003,3.439109647368862,1.483167560536065
52.02,-0.9975411490318294,1.2943565000000001,3.4391480999999997,3.43914772354643,1.4831720653944143
