#Ca = 1
#strain rate = 1
#EB = 1
#alpha = 0
#W = 1
#Viscosity ratio = 1
#Reduced volume ratio = 0.8
#Base Timestep = 0.001
time, ts, Ca_eff, sa_error, vol_error
0.00000, 0.00100, 0.00000, 0.0053135, -0.0020230
0.00100, 0.00100, 0.00628, 0.0053108, -0.0020237
0.00200, 0.00100, 0.01257, 0.0053082, -0.0020247
0.00300, 0.00100, 0.01885, 0.0053057, -0.0020260
0.00400, 0.00100, 0.02513, 0.0053032, -0.0020275
0.00500, 0.00100, 0.03141, 0.0053007, -0.0020292
0.00600, 0.00100, 0.03769, 0.0052983, -0.0020312
0.00700, 0.00100, 0.04397, 0.0052959, -0.0020334
0.00800, 0.00100, 0.05024, 0.0052936, -0.0020358
0.00900, 0.00100, 0.05652, 0.0052913, -0.0020384
0.01000, 0.00100, 0.06279, 0.0052891, -0.0020413
0.01100, 0.00100, 0.06906, 0.0052869, -0.0020443
0.01200, 0.00100, 0.07533, 0.0052848, -0.0020476
0.01300, 0.00100, 0.08159, 0.0052827, -0.0020510
0.01400, 0.00100, 0.08785, 0.0052807, -0.0020547
0.01500, 0.00100, 0.09411, 0.0052788, -0.0020585
0.01600, 0.00100, 0.10036, 0.0052770, -0.0020626
0.01700, 0.00100, 0.10661, 0.0052753, -0.0020668
0.01800, 0.00100, 0.11286, 0.0052736, -0.0020712
0.01900, 0.00100, 0.11910, 0.0052720, -0.0020758
0.02000, 0.00100, 0.12533, 0.0052705, -0.0020806
0.02100, 0.00100, 0.13156, 0.0052691, -0.0020855
0.02200, 0.00100, 0.13779, 0.0052678, -0.0020906
0.02300, 0.00100, 0.14401, 0.0052666, -0.0020959
0.02400, 0.00100, 0.15023, 0.0052656, -0.0021014
0.02500, 0.00100, 0.15643, 0.0052646, -0.0021071
0.02600, 0.00100, 0.16264, 0.0052637, -0.0021129
0.02700, 0.00100, 0.16883, 0.0052629, -0.0021188
0.02800, 0.00100, 0.17502, 0.0052623, -0.0021250
0.02900, 0.00100, 0.18121, 0.0052618, -0.0021312
0.03000, 0.00100, 0.18738, 0.0052614, -0.0021377
0.03100, 0.00100, 0.19355, 0.0052611, -0.0021443
0.03200, 0.00100, 0.19971, 0.0052609, -0.0021511
0.03300, 0.00100, 0.20586, 0.0052609, -0.0021580
0.03400, 0.00100, 0.21201, 0.0052610, -0.0021650
0.03500, 0.00100, 0.21814, 0.0052612, -0.0021722
0.03600, 0.00100, 0.22427, 0.0052615, -0.0021796
0.03700, 0.00100, 0.23039, 0.0052620, -0.0021871
0.03800, 0.00100, 0.23650, 0.0052627, -0.0021947
0.03900, 0.00100, 0.24260, 0.0052634, -0.0022025
0.04000, 0.00100, 0.24869, 0.0052643, -0.0022104
0.04100, 0.00100, 0.25477, 0.0052654, -0.0022184
0.04200, 0.00100, 0.26084, 0.0052666, -0.0022266
0.04300, 0.00100, 0.26690, 0.0052679, -0.0022349
0.04400, 0.00100, 0.27295, 0.0052694, -0.0022433
0.04500, 0.00100, 0.27899, 0.0052710, -0.0022519
0.04600, 0.00100, 0.28502, 0.0052728, -0.0022605
0.04700, 0.00100, 0.29104, 0.0052747, -0.0022693
0.04800, 0.00100, 0.29704, 0.0052768, -0.0022783
0.04900, 0.00100, 0.30304, 0.0052790, -0.0022873
0.05000, 0.00100, 0.30902, 0.0052813, -0.0022965
0.05100, 0.00100, 0.31499, 0.0052839, -0.0023057
0.05200, 0.00100, 0.32094, 0.0052865, -0.0023151
0.05300, 0.00100, 0.32689, 0.0052894, -0.0023246
0.05400, 0.00100, 0.33282, 0.0052924, -0.0023342
0.05500, 0.00100, 0.33874, 0.0052955, -0.0023439
0.05600, 0.00100, 0.34464, 0.0052988, -0.0023537
0.05700, 0.00100, 0.35053, 0.0053022, -0.0023636
0.05800, 0.00100, 0.35641, 0.0053058, -0.0023736
0.05900, 0.00100, 0.36228, 0.0053096, -0.0023837
0.06000, 0.00100, 0.36812, 0.0053135, -0.0023939
0.06100, 0.00100, 0.37396, 0.0053176, -0.0024042
0.06200, 0.00100, 0.37978, 0.0053218, -0.0024146
0.06300, 0.00100, 0.38558, 0.0053262, -0.0024251
0.06400, 0.00100, 0.39137, 0.0053308, -0.0024356
0.06500, 0.00100, 0.39715, 0.0053355, -0.0024463
0.06600, 0.00100, 0.40291, 0.0053403, -0.0024570
0.06700, 0.00100, 0.40865, 0.0053453, -0.0024679
0.06800, 0.00100, 0.41438, 0.0053505, -0.0024788
0.06900, 0.00100, 0.42009, 0.0053558, -0.0024897
0.07000, 0.00100, 0.42578, 0.0053613, -0.0025008
0.07100, 0.00100, 0.43146, 0.0053670, -0.0025119
0.07200, 0.00100, 0.43712, 0.0053728, -0.0025232
0.07300, 0.00100, 0.44276, 0.0053787, -0.0025344
0.07400, 0.00100, 0.44838, 0.0053848, -0.0025458
0.07500, 0.00100, 0.45399, 0.0053911, -0.0025572
0.07600, 0.00100, 0.45958, 0.0053975, -0.0025687
0.07700, 0.00100, 0.46515, 0.0054040, -0.0025802
0.07800, 0.00100, 0.47070, 0.0054107, -0.0025918
0.07900, 0.00100, 0.47624, 0.0054176, -0.0026035
0.08000, 0.00100, 0.48175, 0.0054246, -0.0026152
0.08100, 0.00100, 0.48725, 0.0054318, -0.0026270
0.08200, 0.00100, 0.49273, 0.0054391, -0.0026388
0.08300, 0.00100, 0.49819, 0.0054465, -0.0026507
0.08400, 0.00100, 0.50362, 0.0054541, -0.0026627
0.08500, 0.00100, 0.50904, 0.0054619, -0.0026746
0.08600, 0.00100, 0.51444, 0.0054698, -0.0026867
0.08700, 0.00100, 0.51982, 0.0054778, -0.0026987
0.08800, 0.00100, 0.52517, 0.0054860, -0.0027109
0.08900, 0.00100, 0.53051, 0.0054943, -0.0027230
0.09000, 0.00100, 0.53583, 0.0055027, -0.0027352
0.09100, 0.00100, 0.54112, 0.0055113, -0.0027474
0.09200, 0.00100, 0.54639, 0.0055201, -0.0027597
0.09300, 0.00100, 0.55165, 0.0055289, -0.0027720
0.09400, 0.00100, 0.55688, 0.0055379, -0.0027843
0.09500, 0.00100, 0.56208, 0.0055470, -0.0027967
0.09600, 0.00100, 0.56727, 0.0055563, -0.0028091
0.09700, 0.00100, 0.57243, 0.0055656, -0.0028215
0.09800, 0.00100, 0.57757, 0.0055752, -0.0028340
0.09900, 0.00100, 0.58269, 0.0055848, -0.0028464
0.10000, 0.00100, 0.58779, 0.0056908, -0.0028420
0.10100, 0.00100, 0.59286, 0.0056988, -0.0028553
0.10200, 0.00100, 0.59790, 0.0057070, -0.0028687
0.10300, 0.00100, 0.60293, 0.0057154, -0.0028821
0.10400, 0.00100, 0.60793, 0.0057239, -0.0028954
0.10500, 0.00100, 0.61291, 0.0057326, -0.0029088
0.10600, 0.00100, 0.61786, 0.0057415, -0.0029221
0.10700, 0.00100, 0.62279, 0.0057505, -0.0029355
0.10800, 0.00100, 0.62769, 0.0057596, -0.0029488
0.10900, 0.00100, 0.63257, 0.0057689, -0.0029622
0.11000, 0.00100, 0.63742, 0.0057783, -0.0029755
0.11100, 0.00100, 0.64225, 0.0057879, -0.0029889
0.11200, 0.00100, 0.64706, 0.0057976, -0.0030022
0.11300, 0.00100, 0.65183, 0.0058075, -0.0030155
0.11400, 0.00100, 0.65659, 0.0058175, -0.0030288
0.11500, 0.00100, 0.66131, 0.0058276, -0.0030421
0.11600, 0.00100, 0.66601, 0.0058378, -0.0030553
0.11700, 0.00100, 0.67069, 0.0058482, -0.0030686
0.11800, 0.00100, 0.67533, 0.0058587, -0.0030818
0.11900, 0.00100, 0.67995, 0.0058693, -0.0030950
0.12000, 0.00100, 0.68455, 0.0058800, -0.0031081
0.12100, 0.00100, 0.68911, 0.0058909, -0.0031213
0.12200, 0.00100, 0.69365, 0.0059018, -0.0031344
0.12300, 0.00100, 0.69817, 0.0059129, -0.0031475
0.12400, 0.00100, 0.70265, 0.0059241, -0.0031605
0.12500, 0.00100, 0.70711, 0.0059354, -0.0031735
0.12600, 0.00100, 0.71154, 0.0059467, -0.0031865
0.12700, 0.00100, 0.71594, 0.0059582, -0.0031995
0.12800, 0.00100, 0.72031, 0.0059698, -0.0032124
0.12900, 0.00100, 0.72465, 0.0059814, -0.0032253
0.13000, 0.00100, 0.72897, 0.0059932, -0.0032381
0.13100, 0.00100, 0.73326, 0.0060050, -0.0032509
0.13200, 0.00100, 0.73751, 0.0060169, -0.0032636
0.13300, 0.00100, 0.74174, 0.0060289, -0.0032763
0.13400, 0.00100, 0.74594, 0.0060409, -0.0032890
0.13500, 0.00100, 0.75011, 0.0060531, -0.0033016
0.13600, 0.00100, 0.75425, 0.0060653, -0.0033142
0.13700, 0.00100, 0.75836, 0.0060775, -0.0033267
0.13800, 0.00100, 0.76244, 0.0060898, -0.0033392
0.13900, 0.00100, 0.76649, 0.0061022, -0.0033517
0.14000, 0.00100, 0.77051, 0.0061147, -0.0033640
0.14100, 0.00100, 0.77450, 0.0061272, -0.0033764
0.14200, 0.00100, 0.77846, 0.0061397, -0.0033886
0.14300, 0.00100, 0.78239, 0.0061523, -0.0034008
0.14400, 0.00100, 0.78629, 0.0061649, -0.0034130
0.14500, 0.00100, 0.79016, 0.0061776, -0.0034251
0.14600, 0.00100, 0.79399, 0.0061903, -0.0034371
0.14700, 0.00100, 0.79779, 0.0062030, -0.0034490
0.14800, 0.00100, 0.80157, 0.0062158, -0.0034609
0.14900, 0.00100, 0.80531, 0.0062286, -0.0034727
0.15000, 0.00100, 0.80902, 0.0062414, -0.0034845
0.15100, 0.00100, 0.81269, 0.0062543, -0.0034961
0.15200, 0.00100, 0.81634, 0.0062671, -0.0035077
0.15300, 0.00100, 0.81995, 0.0062800, -0.0035193
0.15400, 0.00100, 0.82353, 0.0062929, -0.0035307
0.15500, 0.00100, 0.82708, 0.0063058, -0.0035421
0.15600, 0.00100, 0.83060, 0.0063187, -0.0035534
0.15700, 0.00100, 0.83408, 0.0063316, -0.0035646
0.15800, 0.00100, 0.83753, 0.0063445, -0.0035757
0.15900, 0.00100, 0.84094, 0.0063574, -0.0035868
0.16000, 0.00100, 0.84433, 0.0063703, -0.0035978
0.16100, 0.00100, 0.84768, 0.0063832, -0.0036087
0.16200, 0.00100, 0.85099, 0.0063961, -0.0036195
0.16300, 0.00100, 0.85428, 0.0064089, -0.0036302
0.16400, 0.00100, 0.85753, 0.0064217, -0.0036409
0.16500, 0.00100, 0.86074, 0.0064346, -0.0036514
0.16600, 0.00100, 0.86392, 0.0064474, -0.0036619
0.16700, 0.00100, 0.86707, 0.0064601, -0.0036723
0.16800, 0.00100, 0.87018, 0.0064729, -0.0036826
0.16900, 0.00100, 0.87326, 0.0064856, -0.0036928
0.17000, 0.00100, 0.87631, 0.0064982, -0.0037029
0.17100, 0.00100, 0.87932, 0.0065108, -0.0037128
0.17200, 0.00100, 0.88229, 0.0065234, -0.0037227
0.17300, 0.00100, 0.88523, 0.0065360, -0.0037325
0.17400, 0.00100, 0.88814, 0.0065485, -0.0037422
0.17500, 0.00100, 0.89101, 0.0065609, -0.0037518
0.17600, 0.00100, 0.89384, 0.0065733, -0.0037613
0.17700, 0.00100, 0.89664, 0.0065856, -0.0037707
0.17800, 0.00100, 0.89941, 0.0065979, -0.0037800
0.17900, 0.00100, 0.90213, 0.0066101, -0.0037892
0.18000, 0.00100, 0.90483, 0.0066223, -0.0037983
0.18100, 0.00100, 0.90748, 0.0066344, -0.0038072
0.18200, 0.00100, 0.91011, 0.0066464, -0.0038161
0.18300, 0.00100, 0.91269, 0.0066583, -0.0038248
0.18400, 0.00100, 0.91524, 0.0066702, -0.0038335
0.18500, 0.00100, 0.91775, 0.0066820, -0.0038420
0.18600, 0.00100, 0.92023, 0.0066937, -0.0038504
0.18700, 0.00100, 0.92267, 0.0067054, -0.0038587
0.18800, 0.00100, 0.92508, 0.0067169, -0.0038669
0.18900, 0.00100, 0.92745, 0.0067284, -0.0038750
0.19000, 0.00100, 0.92978, 0.0067398, -0.0038829
0.19100, 0.00100, 0.93207, 0.0067511, -0.0038908
0.19200, 0.00100, 0.93433, 0.0067623, -0.0038985
0.19300, 0.00100, 0.93655, 0.0067734, -0.0039061
0.19400, 0.00100, 0.93873, 0.0067845, -0.0039136
0.19500, 0.00100, 0.94088, 0.0067954, -0.0039210
0.19600, 0.00100, 0.94299, 0.0068062, -0.0039282
0.19700, 0.00100, 0.94506, 0.0068169, -0.0039354
0.19800, 0.00100, 0.94710, 0.0068276, -0.0039424
0.19900, 0.00100, 0.94910, 0.0068381, -0.0039493
0.20000, 0.00100, 0.95106, 0.0074792, -0.0039006
0.20100, 0.00100, 0.95298, 0.0074830, -0.0039109
0.20200, 0.00100, 0.95486, 0.0074869, -0.0039211
0.20300, 0.00100, 0.95671, 0.0074909, -0.0039312
0.20400, 0.00100, 0.95852, 0.0074949, -0.0039410
0.20500, 0.00100, 0.96029, 0.0074990, -0.0039506
0.20600, 0.00100, 0.96203, 0.0075030, -0.0039601
0.20700, 0.00100, 0.96372, 0.0075072, -0.0039693
0.20800, 0.00100, 0.96538, 0.0075113, -0.0039784
0.20900, 0.00100, 0.96700, 0.0075154, -0.0039873
0.21000, 0.00100, 0.96858, 0.0075196, -0.0039960
0.21100, 0.00100, 0.97013, 0.0075238, -0.0040045
0.21200, 0.00100, 0.97163, 0.0075280, -0.0040128
0.21300, 0.00100, 0.97310, 0.0075322, -0.0040210
0.21400, 0.00100, 0.97453, 0.0075364, -0.0040290
0.21500, 0.00100, 0.97592, 0.0075406, -0.0040368
0.21600, 0.00100, 0.97727, 0.0075448, -0.0040444
0.21700, 0.00100, 0.97858, 0.0075489, -0.0040519
0.21800, 0.00100, 0.97986, 0.0075531, -0.0040592
0.21900, 0.00100, 0.98109, 0.0075573, -0.0040663
0.22000, 0.00100, 0.98229, 0.0075614, -0.0040732
0.22100, 0.00100, 0.98345, 0.0075655, -0.0040800
0.22200, 0.00100, 0.98456, 0.0075696, -0.0040866
0.22300, 0.00100, 0.98564, 0.0075737, -0.0040931
0.22400, 0.00100, 0.98669, 0.0075777, -0.0040993
0.22500, 0.00100, 0.98769, 0.0075817, -0.0041054
0.22600, 0.00100, 0.98865, 0.0075857, -0.0041114
0.22700, 0.00100, 0.98958, 0.0075897, -0.0041171
0.22800, 0.00100, 0.99046, 0.0075936, -0.0041227
0.22900, 0.00100, 0.99131, 0.0075975, -0.0041281
0.23000, 0.00100, 0.99211, 0.0076013, -0.0041334
0.23100, 0.00100, 0.99288, 0.0076051, -0.0041385
0.23200, 0.00100, 0.99361, 0.0076088, -0.0041434
0.23300, 0.00100, 0.99430, 0.0076125, -0.0041482
0.23400, 0.00100, 0.99495, 0.0076161, -0.0041528
0.23500, 0.00100, 0.99556, 0.0076197, -0.0041572
0.23600, 0.00100, 0.99613, 0.0076233, -0.0041615
0.23700, 0.00100, 0.99667, 0.0076267, -0.0041657
0.23800, 0.00100, 0.99716, 0.0076302, -0.0041697
0.23900, 0.00100, 0.99761, 0.0076335, -0.0041735
0.24000, 0.00100, 0.99803, 0.0076369, -0.0041772
0.24100, 0.00100, 0.99840, 0.0076401, -0.0041807
0.24200, 0.00100, 0.99874, 0.0076433, -0.0041840
0.24300, 0.00100, 0.99903, 0.0076464, -0.0041872
0.24400, 0.00100, 0.99929, 0.0076495, -0.0041903
0.24500, 0.00100, 0.99951, 0.0076525, -0.0041932
0.24600, 0.00100, 0.99968, 0.0076554, -0.0041960
0.24700, 0.00100, 0.99982, 0.0076583, -0.0041985
0.24800, 0.00100, 0.99992, 0.0076611, -0.0042010
0.24900, 0.00100, 0.99998, 0.0076638, -0.0042033
0.25000, 0.00100, 1.00000, 0.0076665, -0.0042054
0.25100, 0.00100, 0.99998, 0.0076691, -0.0042074
0.25200, 0.00100, 0.99992, 0.0076716, -0.0042093
0.25300, 0.00100, 0.99982, 0.0076740, -0.0042110
0.25400, 0.00100, 0.99968, 0.0076764, -0.0042126
0.25500, 0.00100, 0.99951, 0.0076787, -0.0042140
0.25600, 0.00100, 0.99929, 0.0076810, -0.0042153
0.25700, 0.00100, 0.99903, 0.0076831, -0.0042165
0.25800, 0.00100, 0.99874, 0.0076852, -0.0042175
0.25900, 0.00100, 0.99840, 0.0076873, -0.0042184
0.26000, 0.00100, 0.99803, 0.0076892, -0.0042192
0.26100, 0.00100, 0.99761, 0.0076911, -0.0042198
0.26200, 0.00100, 0.99716, 0.0076929, -0.0042203
0.26300, 0.00100, 0.99667, 0.0076946, -0.0042206
0.26400, 0.00100, 0.99613, 0.0076963, -0.0042209
0.26500, 0.00100, 0.99556, 0.0076979, -0.0042210
0.26600, 0.00100, 0.99495, 0.0076994, -0.0042210
0.26700, 0.00100, 0.99430, 0.0077009, -0.0042208
0.26800, 0.00100, 0.99361, 0.0077022, -0.0042205
0.26900, 0.00100, 0.99288, 0.0077035, -0.0042202
0.27000, 0.00100, 0.99211, 0.0077048, -0.0042196
0.27100, 0.00100, 0.99131, 0.0077060, -0.0042190
0.27200, 0.00100, 0.99046, 0.0077071, -0.0042183
0.27300, 0.00100, 0.98958, 0.0077081, -0.0042174
0.27400, 0.00100, 0.98865, 0.0077091, -0.0042164
0.27500, 0.00100, 0.98769, 0.0077100, -0.0042153
0.27600, 0.00100, 0.98669, 0.0077108, -0.0042141
0.27700, 0.00100, 0.98564, 0.0077116, -0.0042127
0.27800, 0.00100, 0.98456, 0.0077123, -0.0042113
0.27900, 0.00100, 0.98345, 0.0077130, -0.0042098
0.28000, 0.00100, 0.98229, 0.0077135, -0.0042081
0.28100, 0.00100, 0.98109, 0.0077141, -0.0042063
0.28200, 0.00100, 0.97986, 0.0077145, -0.0042044
0.28300, 0.00100, 0.97858, 0.0077149, -0.0042024
0.28400, 0.00100, 0.97727, 0.0077153, -0.0042003
0.28500, 0.00100, 0.97592, 0.0077156, -0.0041981
0.28600, 0.00100, 0.97453, 0.0077158, -0.0041957
0.28700, 0.00100, 0.97310, 0.0077160, -0.0041933
0.28800, 0.00100, 0.97163, 0.0077161, -0.0041908
0.28900, 0.00100, 0.97013, 0.0077162, -0.0041882
0.29000, 0.00100, 0.96858, 0.0077162, -0.0041855
0.29100, 0.00100, 0.96700, 0.0077161, -0.0041827
0.29200, 0.00100, 0.96538, 0.0077161, -0.0041798
0.29300, 0.00100, 0.96372, 0.0077159, -0.0041768
0.29400, 0.00100, 0.96203, 0.0077158, -0.0041737
0.29500, 0.00100, 0.96029, 0.0077155, -0.0041705
0.29600, 0.00100, 0.95852, 0.0077153, -0.0041673
0.29700, 0.00100, 0.95671, 0.0077150, -0.0041640
0.29800, 0.00100, 0.95486, 0.0077146, -0.0041605
0.29900, 0.00100, 0.95298, 0.0077142, -0.0041570
0.30000, 0.00100, 0.95106, 0.0091420, -0.0040573
0.30100, 0.00100, 0.94910, 0.0091291, -0.0040579
0.30200, 0.00100, 0.94710, 0.0091165, -0.0040583
0.30300, 0.00100, 0.94506, 0.0091041, -0.0040585
0.30400, 0.00100, 0.94299, 0.0090919, -0.0040585
0.30500, 0.00100, 0.94088, 0.0090798, -0.0040584
0.30600, 0.00100, 0.93873, 0.0090679, -0.0040582
0.30700, 0.00100, 0.93655, 0.0090562, -0.0040578
0.30800, 0.00100, 0.93433, 0.0090446, -0.0040572
0.30900, 0.00100, 0.93207, 0.0090331, -0.0040565
0.31000, 0.00100, 0.92978, 0.0090217, -0.0040557
0.31100, 0.00100, 0.92745, 0.0090105, -0.0040547
0.31200, 0.00100, 0.92508, 0.0089995, -0.0040536
0.31300, 0.00100, 0.92267, 0.0089886, -0.0040524
0.31400, 0.00100, 0.92023, 0.0089778, -0.0040511
0.31500, 0.00100, 0.91775, 0.0089671, -0.0040496
0.31600, 0.00100, 0.91524, 0.0089566, -0.0040479
0.31700, 0.00100, 0.91269, 0.0089462, -0.0040462
0.31800, 0.00100, 0.91011, 0.0089359, -0.0040444
0.31900, 0.00100, 0.90748, 0.0089258, -0.0040424
0.32000, 0.00100, 0.90483, 0.0089157, -0.0040403
0.32100, 0.00100, 0.90213, 0.0089058, -0.0040381
0.32200, 0.00100, 0.89941, 0.0088961, -0.0040358
0.32300, 0.00100, 0.89664, 0.0088864, -0.0040334
0.32400, 0.00100, 0.89384, 0.0088769, -0.0040308
0.32500, 0.00100, 0.89101, 0.0088675, -0.0040282
0.32600, 0.00100, 0.88814, 0.0088582, -0.0040254
0.32700, 0.00100, 0.88523, 0.0088490, -0.0040225
0.32800, 0.00100, 0.88229, 0.0088399, -0.0040195
0.32900, 0.00100, 0.87932, 0.0088310, -0.0040164
0.33000, 0.00100, 0.87631, 0.0088222, -0.0040132
0.33100, 0.00100, 0.87326, 0.0088134, -0.0040100
0.33200, 0.00100, 0.87018, 0.0088048, -0.0040066
0.33300, 0.00100, 0.86707, 0.0087963, -0.0040031
0.33400, 0.00100, 0.86392, 0.0087879, -0.0039995
0.33500, 0.00100, 0.86074, 0.0087796, -0.0039958
0.33600, 0.00100, 0.85753, 0.0087715, -0.0039920
0.33700, 0.00100, 0.85428, 0.0087634, -0.0039882
0.33800, 0.00100, 0.85099, 0.0087554, -0.0039842
0.33900, 0.00100, 0.84768, 0.0087476, -0.0039802
0.34000, 0.00100, 0.84433, 0.0087398, -0.0039761
0.34100, 0.00100, 0.84094, 0.0087321, -0.0039719
0.34200, 0.00100, 0.83753, 0.0087246, -0.0039677
0.34300, 0.00100, 0.83408, 0.0087171, -0.0039633
0.34400, 0.00100, 0.83060, 0.0087098, -0.0039589
0.34500, 0.00100, 0.82708, 0.0087025, -0.0039544
0.34600, 0.00100, 0.82353, 0.0086954, -0.0039498
0.34700, 0.00100, 0.81995, 0.0086883, -0.0039452
0.34800, 0.00100, 0.81634, 0.0086813, -0.0039405
0.34900, 0.00100, 0.81269, 0.0086745, -0.0039357
0.35000, 0.00100, 0.80902, 0.0086677, -0.0039309
0.35100, 0.00100, 0.80531, 0.0086610, -0.0039259
0.35200, 0.00100, 0.80157, 0.0086544, -0.0039210
0.35300, 0.00100, 0.79779, 0.0086479, -0.0039159
0.35400, 0.00100, 0.79399, 0.0086415, -0.0039108
0.35500, 0.00100, 0.79016, 0.0086352, -0.0039057
0.35600, 0.00100, 0.78629, 0.0086290, -0.0039004
0.35700, 0.00100, 0.78239, 0.0086229, -0.0038952
0.35800, 0.00100, 0.77846, 0.0086169, -0.0038898
0.35900, 0.00100, 0.77450, 0.0086109, -0.0038844
0.36000, 0.00100, 0.77051, 0.0086050, -0.0038790
0.36100, 0.00100, 0.76649, 0.0085993, -0.0038735
0.36200, 0.00100, 0.76244, 0.0085936, -0.0038680
0.36300, 0.00100, 0.75836, 0.0085880, -0.0038624
0.36400, 0.00100, 0.75425, 0.0085825, -0.0038567
0.36500, 0.00100, 0.75011, 0.0085770, -0.0038510
0.36600, 0.00100, 0.74594, 0.0085717, -0.0038453
0.36700, 0.00100, 0.74174, 0.0085664, -0.0038395
0.36800, 0.00100, 0.73751, 0.0085612, -0.0038336
0.36900, 0.00100, 0.73326, 0.0085561, -0.0038277
0.37000, 0.00100, 0.72897, 0.0085511, -0.0038218
0.37100, 0.00100, 0.72465, 0.0085461, -0.0038159
0.37200, 0.00100, 0.72031, 0.0085413, -0.0038099
0.37300, 0.00100, 0.71594, 0.0085365, -0.0038038
0.37400, 0.00100, 0.71154, 0.0085318, -0.0037977
0.37500, 0.00100, 0.70711, 0.0085271, -0.0037916
0.37600, 0.00100, 0.70265, 0.0085226, -0.0037855
0.37700, 0.00100, 0.69817, 0.0085181, -0.0037793
0.37800, 0.00100, 0.69365, 0.0085137, -0.0037730
0.37900, 0.00100, 0.68911, 0.0085093, -0.0037668
0.38000, 0.00100, 0.68455, 0.0085051, -0.0037605
0.38100, 0.00100, 0.67995, 0.0085009, -0.0037541
0.38200, 0.00100, 0.67533, 0.0084968, -0.0037478
0.38300, 0.00100, 0.67069, 0.0084927, -0.0037414
0.38400, 0.00100, 0.66601, 0.0084887, -0.0037350
0.38500, 0.00100, 0.66131, 0.0084848, -0.0037285
0.38600, 0.00100, 0.65659, 0.0084810, -0.0037221
0.38700, 0.00100, 0.65183, 0.0084772, -0.0037156
0.38800, 0.00100, 0.64706, 0.0084735, -0.0037090
0.38900, 0.00100, 0.64225, 0.0084698, -0.0037025
0.39000, 0.00100, 0.63742, 0.0084662, -0.0036959
0.39100, 0.00100, 0.63257, 0.0084627, -0.0036894
0.39200, 0.00100, 0.62769, 0.0084592, -0.0036828
0.39300, 0.00100, 0.62279, 0.0084558, -0.0036761
0.39400, 0.00100, 0.61786, 0.0084525, -0.0036695
0.39500, 0.00100, 0.61291, 0.0084492, -0.0036629
0.39600, 0.00100, 0.60793, 0.0084459, -0.0036562
0.39700, 0.00100, 0.60293, 0.0084428, -0.0036495
0.39800, 0.00100, 0.59790, 0.0084396, -0.0036428
0.39900, 0.00100, 0.59286, 0.0084366, -0.0036361
0.40000, 0.00100, 0.58779, 0.0094944, -0.0035710
0.40100, 0.00100, 0.58269, 0.0094807, -0.0035663
0.40200, 0.00100, 0.57757, 0.0094673, -0.0035615
0.40300, 0.00100, 0.57243, 0.0094541, -0.0035567
0.40400, 0.00100, 0.56727, 0.0094412, -0.0035519
0.40500, 0.00100, 0.56208, 0.0094283, -0.0035470
0.40600, 0.00100, 0.55688, 0.0094157, -0.0035421
0.40700, 0.00100, 0.55165, 0.0094031, -0.0035371
0.40800, 0.00100, 0.54639, 0.0093908, -0.0035321
0.40900, 0.00100, 0.54112, 0.0093785, -0.0035270
0.41000, 0.00100, 0.53583, 0.0093664, -0.0035219
0.41100, 0.00100, 0.53051, 0.0093545, -0.0035168
0.41200, 0.00100, 0.52517, 0.0093427, -0.0035116
0.41300, 0.00100, 0.51982, 0.0093310, -0.0035064
0.41400, 0.00100, 0.51444, 0.0093194, -0.0035012
0.41500, 0.00100, 0.50904, 0.0093080, -0.0034960
0.41600, 0.00100, 0.50362, 0.0092967, -0.0034907
0.41700, 0.00100, 0.49819, 0.0092855, -0.0034854
0.41800, 0.00100, 0.49273, 0.0092744, -0.0034800
0.41900, 0.00100, 0.48725, 0.0092635, -0.0034746
0.42000, 0.00100, 0.48175, 0.0092527, -0.0034693
0.42100, 0.00100, 0.47624, 0.0092419, -0.0034639
0.42200, 0.00100, 0.47070, 0.0092313, -0.0034584
0.42300, 0.00100, 0.46515, 0.0092208, -0.0034530
0.42400, 0.00100, 0.45958, 0.0092104, -0.0034475
0.42500, 0.00100, 0.45399, 0.0092002, -0.0034421
0.42600, 0.00100, 0.44838, 0.0091900, -0.0034366
0.42700, 0.00100, 0.44276, 0.0091799, -0.0034311
0.42800, 0.00100, 0.43712, 0.0091699, -0.0034255
0.42900, 0.00100, 0.43146, 0.0091600, -0.0034200
0.43000, 0.00100, 0.42578, 0.0091501, -0.0034144
0.43100, 0.00100, 0.42009, 0.0091404, -0.0034089
0.43200, 0.00100, 0.41438, 0.0091308, -0.0034033
0.43300, 0.00100, 0.40865, 0.0091212, -0.0033977
0.43400, 0.00100, 0.40291, 0.0091117, -0.0033921
0.43500, 0.00100, 0.39715, 0.0091023, -0.0033865
0.43600, 0.00100, 0.39137, 0.0090930, -0.0033809
0.43700, 0.00100, 0.38558, 0.0090838, -0.0033753
0.43800, 0.00100, 0.37978, 0.0090746, -0.0033697
0.43900, 0.00100, 0.37396, 0.0090655, -0.0033641
0.44000, 0.00100, 0.36812, 0.0090565, -0.0033585
0.44100, 0.00100, 0.36228, 0.0090475, -0.0033528
0.44200, 0.00100, 0.35641, 0.0090386, -0.0033472
0.44300, 0.00100, 0.35053, 0.0090297, -0.0033415
0.44400, 0.00100, 0.34464, 0.0090209, -0.0033359
0.44500, 0.00100, 0.33874, 0.0090122, -0.0033302
0.44600, 0.00100, 0.33282, 0.0090035, -0.0033246
0.44700, 0.00100, 0.32689, 0.0089949, -0.0033189
