#Ca = 6
#strain rate = 1
#EB = 0.166667
#alpha = 0
#W = 0.166667
#Viscosity ratio = 1
#Reduced volume ratio = 0.8
#Base Timestep = 0.001
time, ts, Ca_eff, sa_error, vol_error
0.00000, 0.00100, 0.00000, 0.0053135, -0.0020230
0.00100, 0.00100, 0.00628, 0.0053106, -0.0020067
0.00200, 0.00100, 0.01257, 0.0053074, -0.0019905
0.00300, 0.00100, 0.01885, 0.0053039, -0.0019746
0.00400, 0.00100, 0.02513, 0.0052999, -0.0019589
0.00500, 0.00100, 0.03142, 0.0052956, -0.0019433
0.00600, 0.00100, 0.03770, 0.0052910, -0.0019280
0.00700, 0.00100, 0.04398, 0.0052860, -0.0019128
0.00800, 0.00100, 0.05026, 0.0052807, -0.0018979
0.00900, 0.00100, 0.05655, 0.0052750, -0.0018831
0.01000, 0.00100, 0.06283, 0.0052691, -0.0018685
0.01100, 0.00100, 0.06911, 0.0052628, -0.0018541
0.01200, 0.00100, 0.07540, 0.0052562, -0.0018399
0.01300, 0.00100, 0.08168, 0.0052494, -0.0018259
0.01400, 0.00100, 0.08796, 0.0052422, -0.0018120
0.01500, 0.00100, 0.09424, 0.0052348, -0.0017983
0.01600, 0.00100, 0.10053, 0.0052271, -0.0017848
0.01700, 0.00100, 0.10681, 0.0052192, -0.0017715
0.01800, 0.00100, 0.11309, 0.0052110, -0.0017583
0.01900, 0.00100, 0.11937, 0.0052025, -0.0017453
0.02000, 0.00100, 0.12565, 0.0051938, -0.0017325
0.02100, 0.00100, 0.13194, 0.0051848, -0.0017198
0.02200, 0.00100, 0.13822, 0.0051757, -0.0017073
0.02300, 0.00100, 0.14450, 0.0051663, -0.0016950
0.02400, 0.00100, 0.15078, 0.0051567, -0.0016828
0.02500, 0.00100, 0.15706, 0.0051468, -0.0016708
0.02600, 0.00100, 0.16334, 0.0051368, -0.0016590
0.02700, 0.00100, 0.16962, 0.0051266, -0.0016473
0.02800, 0.00100, 0.17590, 0.0051162, -0.0016358
0.02900, 0.00100, 0.18218, 0.0051055, -0.0016244
0.03000, 0.00100, 0.18846, 0.0050948, -0.0016131
0.03100, 0.00100, 0.19474, 0.0050838, -0.0016020
0.03200, 0.00100, 0.20102, 0.0050726, -0.0015911
0.03300, 0.00100, 0.20730, 0.0050613, -0.0015803
0.03400, 0.00100, 0.21358, 0.0050499, -0.0015697
0.03500, 0.00100, 0.21986, 0.0050383, -0.0015592
0.03600, 0.00100, 0.22614, 0.0050265, -0.0015488
0.03700, 0.00100, 0.23242, 0.0050146, -0.0015386
0.03800, 0.00100, 0.23870, 0.0050025, -0.0015285
0.03900, 0.00100, 0.24498, 0.0049903, -0.0015186
0.04000, 0.00100, 0.25125, 0.0049780, -0.0015088
0.04100, 0.00100, 0.25753, 0.0049656, -0.0014991
0.04200, 0.00100, 0.26381, 0.0049530, -0.0014895
0.04300, 0.00100, 0.27009, 0.0049403, -0.0014801
0.04400, 0.00100, 0.27636, 0.0049275, -0.0014709
0.04500, 0.00100, 0.28264, 0.0049146, -0.0014617
0.04600, 0.00100, 0.28891, 0.0049016, -0.0014527
0.04700, 0.00100, 0.29519, 0.0048885, -0.0014438
0.04800, 0.00100, 0.30147, 0.0048753, -0.0014351
0.04900, 0.00100, 0.30774, 0.0048620, -0.0014264
0.05000, 0.00100, 0.31402, 0.0048487, -0.0014179
0.05100, 0.00100, 0.32029, 0.0048352, -0.0014095
0.05200, 0.00100, 0.32656, 0.0048217, -0.0014012
0.05300, 0.00100, 0.33284, 0.0048081, -0.0013931
0.05400, 0.00100, 0.33911, 0.0047944, -0.0013850
0.05500, 0.00100, 0.34538, 0.0047806, -0.0013771
0.05600, 0.00100, 0.35166, 0.0047668, -0.0013693
0.05700, 0.00100, 0.35793, 0.0047529, -0.0013616
0.05800, 0.00100, 0.36420, 0.0047390, -0.0013541
0.05900, 0.00100, 0.37047, 0.0047250, -0.0013466
0.06000, 0.00100, 0.37674, 0.0047110, -0.0013392
0.06100, 0.00100, 0.38301, 0.0046969, -0.0013320
0.06200, 0.00100, 0.38928, 0.0046828, -0.0013249
0.06300, 0.00100, 0.39555, 0.0046686, -0.0013178
0.06400, 0.00100, 0.40182, 0.0046544, -0.0013109
0.06500, 0.00100, 0.40809, 0.0046402, -0.0013041
0.06600, 0.00100, 0.41436, 0.0046259, -0.0012974
0.06700, 0.00100, 0.42063, 0.0046116, -0.0012908
0.06800, 0.00100, 0.42690, 0.0045972, -0.0012843
0.06900, 0.00100, 0.43316, 0.0045829, -0.0012779
0.07000, 0.00100, 0.43943, 0.0045685, -0.0012716
0.07100, 0.00100, 0.44570, 0.0045541, -0.0012654
0.07200, 0.00100, 0.45196, 0.0045397, -0.0012593
0.07300, 0.00100, 0.45823, 0.0045253, -0.0012533
0.07400, 0.00100, 0.46449, 0.0045109, -0.0012474
0.07500, 0.00100, 0.47075, 0.0044964, -0.0012416
0.07600, 0.00100, 0.47702, 0.0044820, -0.0012358
0.07700, 0.00100, 0.48328, 0.0044675, -0.0012302
0.07800, 0.00100, 0.48954, 0.0044531, -0.0012247
0.07900, 0.00100, 0.49581, 0.0044387, -0.0012192
0.08000, 0.00100, 0.50207, 0.0044242, -0.0012139
0.08100, 0.00100, 0.50833, 0.0044098, -0.0012086
0.08200, 0.00100, 0.51459, 0.0043954, -0.0012034
0.08300, 0.00100, 0.52085, 0.0043809, -0.0011983
0.08400, 0.00100, 0.52711, 0.0043665, -0.0011933
0.08500, 0.00100, 0.53337, 0.0043521, -0.0011884
0.08600, 0.00100, 0.53962, 0.0043378, -0.0011836
0.08700, 0.00100, 0.54588, 0.0043234, -0.0011788
0.08800, 0.00100, 0.55214, 0.0043091, -0.0011742
0.08900, 0.00100, 0.55839, 0.0042948, -0.0011696
0.09000, 0.00100, 0.56465, 0.0042805, -0.0011651
0.09100, 0.00100, 0.57090, 0.0042662, -0.0011607
0.09200, 0.00100, 0.57716, 0.0042520, -0.0011563
0.09300, 0.00100, 0.58341, 0.0042378, -0.0011521
0.09400, 0.00100, 0.58967, 0.0042236, -0.0011479
0.09500, 0.00100, 0.59592, 0.0042095, -0.0011438
0.09600, 0.00100, 0.60217, 0.0041954, -0.0011397
0.09700, 0.00100, 0.60842, 0.0041813, -0.0011358
0.09800, 0.00100, 0.61467, 0.0041672, -0.0011319
0.09900, 0.00100, 0.62092, 0.0041532, -0.0011281
0.10000, 0.00100, 0.62717, 0.0041164, -0.0011204
0.10100, 0.00100, 0.63342, 0.0041023, -0.0011168
0.10200, 0.00100, 0.63967, 0.0040883, -0.0011132
0.10300, 0.00100, 0.64591, 0.0040743, -0.0011097
0.10400, 0.00100, 0.65216, 0.0040604, -0.0011063
0.10500, 0.00100, 0.65841, 0.0040466, -0.0011030
0.10600, 0.00100, 0.66465, 0.0040327, -0.0010997
0.10700, 0.00100, 0.67089, 0.0040190, -0.0010965
0.10800, 0.00100, 0.67714, 0.0040053, -0.0010933
0.10900, 0.00100, 0.68338, 0.0039916, -0.0010902
0.11000, 0.00100, 0.68962, 0.0039780, -0.0010872
0.11100, 0.00100, 0.69586, 0.0039645, -0.0010843
0.11200, 0.00100, 0.70210, 0.0039510, -0.0010814
0.11300, 0.00100, 0.70834, 0.0039376, -0.0010786
0.11400, 0.00100, 0.71458, 0.0039242, -0.0010758
0.11500, 0.00100, 0.72082, 0.0039109, -0.0010731
0.11600, 0.00100, 0.72706, 0.0038977, -0.0010705
0.11700, 0.00100, 0.73329, 0.0038845, -0.0010679
0.11800, 0.00100, 0.73953, 0.0038715, -0.0010654
0.11900, 0.00100, 0.74577, 0.0038584, -0.0010629
0.12000, 0.00100, 0.75200, 0.0038455, -0.0010605
0.12100, 0.00100, 0.75823, 0.0038326, -0.0010582
0.12200, 0.00100, 0.76447, 0.0038197, -0.0010559
0.12300, 0.00100, 0.77070, 0.0038070, -0.0010537
0.12400, 0.00100, 0.77693, 0.0037943, -0.0010515
0.12500, 0.00100, 0.78316, 0.0037817, -0.0010494
0.12600, 0.00100, 0.78939, 0.0037691, -0.0010474
0.12700, 0.00100, 0.79561, 0.0037566, -0.0010454
0.12800, 0.00100, 0.80184, 0.0037442, -0.0010434
0.12900, 0.00100, 0.80807, 0.0037319, -0.0010415
0.13000, 0.00100, 0.81429, 0.0037197, -0.0010397
0.13100, 0.00100, 0.82052, 0.0037075, -0.0010379
0.13200, 0.00100, 0.82674, 0.0036954, -0.0010362
0.13300, 0.00100, 0.83296, 0.0036833, -0.0010345
0.13400, 0.00100, 0.83919, 0.0036714, -0.0010329
0.13500, 0.00100, 0.84541, 0.0036595, -0.0010313
0.13600, 0.00100, 0.85163, 0.0036477, -0.0010298
0.13700, 0.00100, 0.85785, 0.0036360, -0.0010283
0.13800, 0.00100, 0.86406, 0.0036243, -0.0010269
0.13900, 0.00100, 0.87028, 0.0036128, -0.0010255
0.14000, 0.00100, 0.87650, 0.0036013, -0.0010241
0.14100, 0.00100, 0.88271, 0.0035898, -0.0010229
0.14200, 0.00100, 0.88893, 0.0035785, -0.0010216
0.14300, 0.00100, 0.89514, 0.0035673, -0.0010204
0.14400, 0.00100, 0.90135, 0.0035561, -0.0010193
0.14500, 0.00100, 0.90756, 0.0035450, -0.0010182
0.14600, 0.00100, 0.91378, 0.0035340, -0.0010171
0.14700, 0.00100, 0.91998, 0.0035230, -0.0010161
0.14800, 0.00100, 0.92619, 0.0035122, -0.0010152
0.14900, 0.00100, 0.93240, 0.0035014, -0.0010142
0.15000, 0.00100, 0.93861, 0.0034907, -0.0010133
0.15100, 0.00100, 0.94481, 0.0034801, -0.0010125
0.15200, 0.00100, 0.95102, 0.0034695, -0.0010117
0.15300, 0.00100, 0.95722, 0.0034591, -0.0010110
0.15400, 0.00100, 0.96342, 0.0034487, -0.0010102
0.15500, 0.00100, 0.96962, 0.0034384, -0.0010096
0.15600, 0.00100, 0.97582, 0.0034282, -0.0010090
0.15700, 0.00100, 0.98202, 0.0034181, -0.0010084
0.15800, 0.00100, 0.98822, 0.0034080, -0.0010078
0.15900, 0.00100, 0.99442, 0.0033980, -0.0010073
0.16000, 0.00100, 1.00061, 0.0033881, -0.0010068
0.16100, 0.00100, 1.00681, 0.0033783, -0.0010064
0.16200, 0.00100, 1.01300, 0.0033686, -0.0010060
0.16300, 0.00100, 1.01919, 0.0033590, -0.0010056
0.16400, 0.00100, 1.02538, 0.0033494, -0.0010053
0.16500, 0.00100, 1.03157, 0.0033399, -0.0010050
0.16600, 0.00100, 1.03776, 0.0033305, -0.0010048
0.16700, 0.00100, 1.04395, 0.0033212, -0.0010045
0.16800, 0.00100, 1.05014, 0.0033120, -0.0010044
0.16900, 0.00100, 1.05632, 0.0033028, -0.0010042
0.17000, 0.00100, 1.06251, 0.0032938, -0.0010041
0.17100, 0.00100, 1.06869, 0.0032848, -0.0010040
0.17200, 0.00100, 1.07487, 0.0032759, -0.0010040
0.17300, 0.00100, 1.08105, 0.0032670, -0.0010040
0.17400, 0.00100, 1.08723, 0.0032583, -0.0010040
0.17500, 0.00100, 1.09341, 0.0032496, -0.0010040
0.17600, 0.00100, 1.09959, 0.0032411, -0.0010041
0.17700, 0.00100, 1.10577, 0.0032326, -0.0010042
0.17800, 0.00100, 1.11194, 0.0032241, -0.0010044
0.17900, 0.00100, 1.11812, 0.0032158, -0.0010046
0.18000, 0.00100, 1.12429, 0.0032075, -0.0010048
0.18100, 0.00100, 1.13046, 0.0031994, -0.0010050
0.18200, 0.00100, 1.13663, 0.0031913, -0.0010053
0.18300, 0.00100, 1.14280, 0.0031832, -0.0010056
0.18400, 0.00100, 1.14897, 0.0031753, -0.0010059
0.18500, 0.00100, 1.15513, 0.0031674, -0.0010063
0.18600, 0.00100, 1.16130, 0.0031597, -0.0010067
0.18700, 0.00100, 1.16746, 0.0031520, -0.0010071
0.18800, 0.00100, 1.17362, 0.0031443, -0.0010075
0.18900, 0.00100, 1.17978, 0.0031368, -0.0010080
0.19000, 0.00100, 1.18594, 0.0031293, -0.0010085
0.19100, 0.00100, 1.19210, 0.0031220, -0.0010090
0.19200, 0.00100, 1.19826, 0.0031147, -0.0010095
0.19300, 0.00100, 1.20442, 0.0031074, -0.0010101
0.19400, 0.00100, 1.21057, 0.0031003, -0.0010107
0.19500, 0.00100, 1.21672, 0.0030932, -0.0010113
0.19600, 0.00100, 1.22288, 0.0030862, -0.0010120
0.19700, 0.00100, 1.22903, 0.0030793, -0.0010127
0.19800, 0.00100, 1.23518, 0.0030725, -0.0010134
0.19900, 0.00100, 1.24132, 0.0030657, -0.0010141
0.20000, 0.00100, 1.24747, 0.0031383, -0.0010078
0.20100, 0.00100, 1.25362, 0.0031302, -0.0010088
0.20200, 0.00100, 1.25976, 0.0031222, -0.0010099
0.20300, 0.00100, 1.26590, 0.0031143, -0.0010110
0.20400, 0.00100, 1.27204, 0.0031065, -0.0010121
0.20500, 0.00100, 1.27818, 0.0030987, -0.0010132
0.20600, 0.00100, 1.28432, 0.0030911, -0.0010143
0.20700, 0.00100, 1.29046, 0.0030836, -0.0010154
0.20800, 0.00100, 1.29659, 0.0030762, -0.0010166
0.20900, 0.00100, 1.30273, 0.0030688, -0.0010178
0.21000, 0.00100, 1.30886, 0.0030616, -0.0010190
0.21100, 0.00100, 1.31499, 0.0030545, -0.0010202
0.21200, 0.00100, 1.32112, 0.0030474, -0.0010214
0.21300, 0.00100, 1.32725, 0.0030405, -0.0010227
0.21400, 0.00100, 1.33338, 0.0030336, -0.0010240
0.21500, 0.00100, 1.33950, 0.0030269, -0.0010253
0.21600, 0.00100, 1.34562, 0.0030202, -0.0010266
0.21700, 0.00100, 1.35175, 0.0030136, -0.0010279
0.21800, 0.00100, 1.35787, 0.0030072, -0.0010292
0.21900, 0.00100, 1.36399, 0.0030008, -0.0010306
0.22000, 0.00100, 1.37011, 0.0029945, -0.0010319
0.22100, 0.00100, 1.37622, 0.0029883, -0.0010333
0.22200, 0.00100, 1.38234, 0.0029822, -0.0010347
0.22300, 0.00100, 1.38845, 0.0029762, -0.0010361
0.22400, 0.00100, 1.39456, 0.0029702, -0.0010376
0.22500, 0.00100, 1.40067, 0.0029644, -0.0010390
0.22600, 0.00100, 1.40678, 0.0029586, -0.0010405
0.22700, 0.00100, 1.41289, 0.0029530, -0.0010419
0.22800, 0.00100, 1.41899, 0.0029474, -0.0010434
0.22900, 0.00100, 1.42510, 0.0029419, -0.0010449
0.23000, 0.00100, 1.43120, 0.0029365, -0.0010464
0.23100, 0.00100, 1.43730, 0.0029312, -0.0010479
0.23200, 0.00100, 1.44340, 0.0029259, -0.0010495
0.23300, 0.00100, 1.44950, 0.0029208, -0.0010510
0.23400, 0.00100, 1.45560, 0.0029157, -0.0010526
0.23500, 0.00100, 1.46169, 0.0029107, -0.0010542
0.23600, 0.00100, 1.46778, 0.0029058, -0.0010558
0.23700, 0.00100, 1.47387, 0.0029010, -0.0010573
0.23800, 0.00100, 1.47996, 0.0028962, -0.0010590
0.23900, 0.00100, 1.48605, 0.0028915, -0.0010606
0.24000, 0.00100, 1.49214, 0.0028869, -0.0010622
0.24100, 0.00100, 1.49822, 0.0028824, -0.0010638
0.24200, 0.00100, 1.50431, 0.0028780, -0.0010655
0.24300, 0.00100, 1.51039, 0.0028736, -0.0010672
0.24400, 0.00100, 1.51647, 0.0028693, -0.0010688
0.24500, 0.00100, 1.52255, 0.0028651, -0.0010705
0.24600, 0.00100, 1.52862, 0.0028610, -0.0010722
0.24700, 0.00100, 1.53470, 0.0028569, -0.0010739
0.24800, 0.00100, 1.54077, 0.0028529, -0.0010756
0.24900, 0.00100, 1.54684, 0.0028490, -0.0010774
0.25000, 0.00100, 1.55291, 0.0028451, -0.0010791
0.25100, 0.00100, 1.55898, 0.0028414, -0.0010808
0.25200, 0.00100, 1.56505, 0.0028377, -0.0010826
0.25300, 0.00100, 1.57111, 0.0028340, -0.0010843
0.25400, 0.00100, 1.57718, 0.0028305, -0.0010861
0.25500, 0.00100, 1.58324, 0.0028270, -0.0010879
0.25600, 0.00100, 1.58930, 0.0028235, -0.0010897
0.25700, 0.00100, 1.59536, 0.0028202, -0.0010915
0.25800, 0.00100, 1.60141, 0.0028169, -0.0010933
0.25900, 0.00100, 1.60747, 0.0028136, -0.0010951
0.26000, 0.00100, 1.61352, 0.0028105, -0.0010969
0.26100, 0.00100, 1.61957, 0.0028073, -0.0010987
0.26200, 0.00100, 1.62562, 0.0028043, -0.0011006
0.26300, 0.00100, 1.63167, 0.0028013, -0.0011024
0.26400, 0.00100, 1.63771, 0.0027984, -0.0011043
0.26500, 0.00100, 1.64376, 0.0027956, -0.0011061
0.26600, 0.00100, 1.64980, 0.0027928, -0.0011080
0.26700, 0.00100, 1.65584, 0.0027900, -0.0011099
0.26800, 0.00100, 1.66188, 0.0027874, -0.0011117
0.26900, 0.00100, 1.66791, 0.0027848, -0.0011136
0.27000, 0.00100, 1.67395, 0.0027822, -0.0011155
0.27100, 0.00100, 1.67998, 0.0027797, -0.0011174
0.27200, 0.00100, 1.68601, 0.0027773, -0.0011193
0.27300, 0.00100, 1.69204, 0.0027749, -0.0011212
0.27400, 0.00100, 1.69807, 0.0027726, -0.0011231
0.27500, 0.00100, 1.70409, 0.0027703, -0.0011250
0.27600, 0.00100, 1.71012, 0.0027681, -0.0011269
0.27700, 0.00100, 1.71614, 0.0027659, -0.0011288
0.27800, 0.00100, 1.72216, 0.0027638, -0.0011308
0.27900, 0.00100, 1.72817, 0.0027618, -0.0011327
0.28000, 0.00100, 1.73419, 0.0027598, -0.0011346
0.28100, 0.00100, 1.74020, 0.0027578, -0.0011366
0.28200, 0.00100, 1.74622, 0.0027559, -0.0011385
0.28300, 0.00100, 1.75223, 0.0027541, -0.0011405
0.28400, 0.00100, 1.75824, 0.0027523, -0.0011424
0.28500, 0.00100, 1.76424, 0.0027505, -0.0011444
0.28600, 0.00100, 1.77025, 0.0027488, -0.0011463
0.28700, 0.00100, 1.77625, 0.0027472, -0.0011483
0.28800, 0.00100, 1.78225, 0.0027456, -0.0011502
0.28900, 0.00100, 1.78825, 0.0027440, -0.0011522
0.29000, 0.00100, 1.79424, 0.0027425, -0.0011542
0.29100, 0.00100, 1.80024, 0.0027410, -0.0011561
0.29200, 0.00100, 1.80623, 0.0027396, -0.0011581
0.29300, 0.00100, 1.81222, 0.0027382, -0.0011601
0.29400, 0.00100, 1.81821, 0.0027369, -0.0011621
0.29500, 0.00100, 1.82420, 0.0027356, -0.0011640
0.29600, 0.00100, 1.83018, 0.0027344, -0.0011660
0.29700, 0.00100, 1.83617, 0.0027332, -0.0011680
0.29800, 0.00100, 1.84215, 0.0027320, -0.0011700
0.29900, 0.00100, 1.84813, 0.0027309, -0.0011720
0.30000, 0.00100, 1.85410, 0.0028943, -0.0011585
0.30100, 0.00100, 1.86008, 0.0028906, -0.0011611
0.30200, 0.00100, 1.86605, 0.0028869, -0.0011636
0.30300, 0.00100, 1.87202, 0.0028834, -0.0011662
0.30400, 0.00100, 1.87799, 0.0028799, -0.0011688
0.30500, 0.00100, 1.88395, 0.0028765, -0.0011714
0.30600, 0.00100, 1.88992, 0.0028732, -0.0011739
0.30700, 0.00100, 1.89588, 0.0028700, -0.0011765
0.30800, 0.00100, 1.90184, 0.0028668, -0.0011790
0.30900, 0.00100, 1.90780, 0.0028637, -0.0011815
0.31000, 0.00100, 1.91376, 0.0028607, -0.0011841
0.31100, 0.00100, 1.91971, 0.0028578, -0.0011866
0.31200, 0.00100, 1.92566, 0.0028549, -0.0011891
0.31300, 0.00100, 1.93161, 0.0028521, -0.0011916
0.31400, 0.00100, 1.93756, 0.0028494, -0.0011941
0.31500, 0.00100, 1.94350, 0.0028468, -0.0011966
0.31600, 0.00100, 1.94945, 0.0028442, -0.0011990
0.31700, 0.00100, 1.95539, 0.0028417, -0.0012015
0.31800, 0.00100, 1.96133, 0.0028393, -0.0012039
0.31900, 0.00100, 1.96727, 0.0028369, -0.0012064
0.32000, 0.00100, 1.97320, 0.0028346, -0.0012088
0.32100, 0.00100, 1.97913, 0.0028324, -0.0012113
0.32200, 0.00100, 1.98506, 0.0028302, -0.0012137
0.32300, 0.00100, 1.99099, 0.0028281, -0.0012161
0.32400, 0.00100, 1.99692, 0.0028261, -0.0012185
0.32500, 0.00100, 2.00284, 0.0028241, -0.0012209
0.32600, 0.00100, 2.00876, 0.0028222, -0.0012233
0.32700, 0.00100, 2.01468, 0.0028204, -0.0012257
0.32800, 0.00100, 2.02060, 0.0028186, -0.0012280
0.32900, 0.00100, 2.02651, 0.0028168, -0.0012304
0.33000, 0.00100, 2.03243, 0.0028151, -0.0012327
0.33100, 0.00100, 2.03834, 0.0028135, -0.0012351
0.33200, 0.00100, 2.04425, 0.0028119, -0.0012374
0.33300, 0.00100, 2.05015, 0.0028104, -0.0012397
0.33400, 0.00100, 2.05606, 0.0028089, -0.0012421
0.33500, 0.00100, 2.06196, 0.0028075, -0.0012444
0.33600, 0.00100, 2.06786, 0.0028061, -0.0012467
0.33700, 0.00100, 2.07375, 0.0028048, -0.0012490
0.33800, 0.00100, 2.07965, 0.0028035, -0.0012513
0.33900, 0.00100, 2.08554, 0.0028023, -0.0012536
0.34000, 0.00100, 2.09143, 0.0028011, -0.0012558
0.34100, 0.00100, 2.09732, 0.0028000, -0.0012581
0.34200, 0.00100, 2.10321, 0.0027989, -0.0012604
0.34300, 0.00100, 2.10909, 0.0027979, -0.0012626
0.34400, 0.00100, 2.11497, 0.0027968, -0.0012649
0.34500, 0.00100, 2.12085, 0.0027959, -0.0012671
0.34600, 0.00100, 2.12673, 0.0027950, -0.0012693
0.34700, 0.00100, 2.13260, 0.0027941, -0.0012715
0.34800, 0.00100, 2.13847, 0.0027932, -0.0012737
0.34900, 0.00100, 2.14434, 0.0027924, -0.0012759
0.35000, 0.00100, 2.15021, 0.0027916, -0.0012781
0.35100, 0.00100, 2.15607, 0.0027909, -0.0012802
0.35200, 0.00100, 2.16193, 0.0027902, -0.0012824
0.35300, 0.00100, 2.16779, 0.0027895, -0.0012845
0.35400, 0.00100, 2.17365, 0.0027889, -0.0012867
0.35500, 0.00100, 2.17951, 0.0027883, -0.0012888
0.35600, 0.00100, 2.18536, 0.0027877, -0.0012909
0.35700, 0.00100, 2.19121, 0.0027872, -0.0012930
0.35800, 0.00100, 2.19706, 0.0027867, -0.0012951
0.35900, 0.00100, 2.20290, 0.0027862, -0.0012972
0.36000, 0.00100, 2.20875, 0.0027857, -0.0012993
0.36100, 0.00100, 2.21459, 0.0027853, -0.0013013
0.36200, 0.00100, 2.22043, 0.0027849, -0.0013034
0.36300, 0.00100, 2.22626, 0.0027845, -0.0013054
0.36400, 0.00100, 2.23210, 0.0027842, -0.0013074
0.36500, 0.00100, 2.23793, 0.0027838, -0.0013094
0.36600, 0.00100, 2.24376, 0.0027835, -0.0013114
0.36700, 0.00100, 2.24958, 0.0027832, -0.0013134
0.36800, 0.00100, 2.25540, 0.0027830, -0.0013154
0.36900, 0.00100, 2.26123, 0.0027827, -0.0013173
0.37000, 0.00100, 2.26704, 0.0027825, -0.0013193
0.37100, 0.00100, 2.27286, 0.0027823, -0.0013212
0.37200, 0.00100, 2.27867, 0.0027821, -0.0013232
0.37300, 0.00100, 2.28449, 0.0027819, -0.0013251
0.37400, 0.00100, 2.29029, 0.0027817, -0.0013270
0.37500, 0.00100, 2.29610, 0.0027816, -0.0013289
0.37600, 0.00100, 2.30190, 0.0027814, -0.0013308
0.37700, 0.00100, 2.30771, 0.0027813, -0.0013326
0.37800, 0.00100, 2.31350, 0.0027812, -0.0013345
0.37900, 0.00100, 2.31930, 0.0027811, -0.0013363
0.38000, 0.00100, 2.32509, 0.0027810, -0.0013381
0.38100, 0.00100, 2.33088, 0.0027810, -0.0013400
0.38200, 0.00100, 2.33667, 0.0027809, -0.0013418
0.38300, 0.00100, 2.34246, 0.0027809, -0.0013436
0.38400, 0.00100, 2.34824, 0.0027808, -0.0013453
0.38500, 0.00100, 2.35402, 0.0027808, -0.0013471
0.38600, 0.00100, 2.35980, 0.0027807, -0.0013489
0.38700, 0.00100, 2.36558, 0.0027807, -0.0013506
0.38800, 0.00100, 2.37135, 0.0027807, -0.0013523
0.38900, 0.00100, 2.37712, 0.0027807, -0.0013540
0.39000, 0.00100, 2.38289, 0.0027807, -0.0013557
0.39100, 0.00100, 2.38865, 0.0027807, -0.0013574
0.39200, 0.00100, 2.39441, 0.0027807, -0.0013591
0.39300, 0.00100, 2.40017, 0.0027807, -0.0013608
0.39400, 0.00100, 2.40593, 0.0027807, -0.0013624
0.39500, 0.00100, 2.41169, 0.0027807, -0.0013641
0.39600, 0.00100, 2.41744, 0.0027807, -0.0013657
0.39700, 0.00100, 2.42319, 0.0027807, -0.0013673
0.39800, 0.00100, 2.42893, 0.0027807, -0.0013689
0.39900, 0.00100, 2.43468, 0.0027807, -0.0013705
0.40000, 0.00100, 2.44042, 0.0030968, -0.0013426
0.40100, 0.00100, 2.44616, 0.0030924, -0.0013453
0.40200, 0.00100, 2.45189, 0.0030880, -0.0013480
0.40300, 0.00100, 2.45763, 0.0030837, -0.0013506
0.40400, 0.00100, 2.46336, 0.0030795, -0.0013532
0.40500, 0.00100, 2.46909, 0.0030754, -0.0013558
0.40600, 0.00100, 2.47481, 0.0030713, -0.0013584
0.40700, 0.00100, 2.48053, 0.0030673, -0.0013609
0.40800, 0.00100, 2.48625, 0.0030633, -0.0013634
0.40900, 0.00100, 2.49197, 0.0030594, -0.0013659
0.41000, 0.00100, 2.49768, 0.0030556, -0.0013684
0.41100, 0.00100, 2.50340, 0.0030518, -0.0013708
0.41200, 0.00100, 2.50911, 0.0030481, -0.0013732
0.41300, 0.00100, 2.51481, 0.0030445, -0.0013755
0.41400, 0.00100, 2.52051, 0.0030409, -0.0013779
0.41500, 0.00100, 2.52621, 0.0030373, -0.0013802
0.41600, 0.00100, 2.53191, 0.0030338, -0.0013824
0.41700, 0.00100, 2.53761, 0.0030304, -0.0013847
0.41800, 0.00100, 2.54330, 0.0030270, -0.0013869
0.41900, 0.00100, 2.54899, 0.0030236, -0.0013891
0.42000, 0.00100, 2.55468, 0.0030203, -0.0013912
0.42100, 0.00100, 2.56036, 0.0030170, -0.0013933
0.42200, 0.00100, 2.56604, 0.0030138, -0.0013954
0.42300, 0.00100, 2.57172, 0.0030106, -0.0013975
0.42400, 0.00100, 2.57739, 0.0030075, -0.0013996
0.42500, 0.00100, 2.58307, 0.0030044, -0.0014016
0.42600, 0.00100, 2.58874, 0.0030013, -0.0014036
0.42700, 0.00100, 2.59440, 0.0029983, -0.0014055
0.42800, 0.00100, 2.60007, 0.0029953, -0.0014075
0.42900, 0.00100, 2.60573, 0.0029924, -0.0014094
0.43000, 0.00100, 2.61139, 0.0029894, -0.0014113
0.43100, 0.00100, 2.61704, 0.0029865, -0.0014131
0.43200, 0.00100, 2.62269, 0.0029837, -0.0014149
0.43300, 0.00100, 2.62834, 0.0029808, -0.0014167
0.43400, 0.00100, 2.63399, 0.0029780, -0.0014185
0.43500, 0.00100, 2.63964, 0.0029752, -0.0014202
0.43600, 0.00100, 2.64528, 0.0029725, -0.0014220
0.43700, 0.00100, 2.65091, 0.0029697, -0.0014236
0.43800, 0.00100, 2.65655, 0.0029670, -0.0014253
0.43900, 0.00100, 2.66218, 0.0029643, -0.0014269
0.44000, 0.00100, 2.66781, 0.0029616, -0.0014286
0.44100, 0.00100, 2.67344, 0.0029590, -0.0014301
0.44200, 0.00100, 2.67906, 0.0029563, -0.0014317
0.44300, 0.00100, 2.68468, 0.0029537, -0.0014332
0.44400, 0.00100, 2.69030, 0.0029511, -0.0014347
0.44500, 0.00100, 2.69591, 0.0029485, -0.0014362
0.44600, 0.00100, 2.70153, 0.0029459, -0.0014377
0.44700, 0.00100, 2.70713, 0.0029433, -0.0014391
